entry_date,entry_time,exit_date,exit_time,strike,opt_type,entry_price,exit_price,pnl,pnl_pct,hold_duration_minutes,exit_reason,max_price,partial_exit
2025-09-26,11:33:34,2025-09-26,11:33:35,24750.0,CE,120.8,5201.15,5075.35,4201.45,0,contract_change,120.80,False
2025-09-26,11:33:44,2025-09-26,11:33:52,24750.0,CE,119.85,4190.0,4065.15,3391.86,0,contract_change,119.85,False
2025-09-26,11:34:08,2025-09-26,11:34:14,24750.0,CE,119.1,5197.15,5073.05,4259.49,0,contract_change,119.10,False
2025-09-26,11:34:16,2025-09-26,11:34:17,24750.0,PE,63.75,5197.15,5128.40,8044.55,0,contract_change,63.75,False
2025-09-26,11:34:19,2025-09-26,11:34:24,24750.0,CE,118.1,4190.0,4066.90,3443.61,0,contract_change,118.10,False
2025-09-26,11:34:30,2025-09-26,11:34:31,24750.0,CE,119.4,5197.15,5072.75,4248.53,0,contract_change,119.40,False
2025-09-26,11:34:33,2025-09-26,11:34:37,24750.0,CE,118.8,5200.6,5076.80,4273.40,0,contract_change,118.80,False
2025-09-26,11:34:44,2025-09-26,11:34:49,24750.0,PE,62.7,4190.0,4122.30,6574.64,0,contract_change,62.70,False
2025-09-26,11:35:00,2025-09-26,11:35:01,24750.0,CE,120.85,5200.6,5074.75,4199.21,0,contract_change,120.85,False
2025-09-26,11:35:13,2025-09-26,11:35:28,24750.0,CE,122.1,5200.6,5073.50,4155.20,0,contract_change,122.10,False
2025-09-26,11:35:33,2025-09-26,11:35:43,24750.0,CE,121.05,5191.75,5065.70,4184.80,0,contract_change,121.05,False
2025-09-26,11:36:13,2025-09-26,11:36:14,24750.0,CE,121.65,5187.6,5060.95,4160.25,0,contract_change,121.65,False
2025-09-26,11:36:17,2025-09-26,11:36:18,24750.0,CE,121.55,5187.6,5061.05,4163.76,0,contract_change,121.55,False
2025-09-26,11:36:19,2025-09-26,11:36:22,24750.0,CE,121.5,4190.0,4063.50,3344.44,0,contract_change,121.50,False
2025-09-26,11:36:23,2025-09-26,11:36:24,24750.0,CE,122.9,5187.6,5059.70,4116.92,0,contract_change,122.90,False
2025-09-26,11:36:31,2025-09-26,11:36:33,24750.0,PE,61.25,5187.6,5121.35,8361.39,0,contract_change,61.25,False
2025-09-26,11:36:34,2025-09-26,11:36:35,24750.0,CE,122.3,5187.6,5060.30,4137.61,0,contract_change,122.30,False
2025-09-26,11:36:42,2025-09-26,11:36:43,24750.0,PE,60.7,5187.6,5121.90,8438.06,0,contract_change,60.70,False
2025-09-26,11:36:48,2025-09-26,11:36:49,24750.0,CE,122.25,5187.6,5060.35,4139.35,0,contract_change,122.25,False
2025-09-26,11:36:52,2025-09-26,11:36:53,24750.0,CE,122.5,5187.6,5060.10,4130.69,0,contract_change,122.50,False
2025-09-26,11:36:58,2025-09-26,11:36:59,24750.0,PE,60.95,5187.6,5121.65,8403.04,0,contract_change,60.95,False
2025-09-26,11:37:13,2025-09-26,11:37:14,24750.0,CE,122.6,5187.6,5060.00,4127.24,0,contract_change,122.60,False
2025-09-26,11:37:18,2025-09-26,11:37:19,24750.0,PE,61.05,5187.6,5121.55,8389.11,0,contract_change,61.05,False
2025-09-26,11:37:33,2025-09-26,11:37:34,24750.0,CE,121.8,5189.1,5062.30,4156.24,0,contract_change,121.80,False
2025-09-26,11:37:37,2025-09-26,11:37:38,24750.0,PE,61.3,5189.1,5122.80,8356.93,0,contract_change,61.30,False
2025-09-26,11:38:02,2025-09-26,11:38:03,24750.0,CE,120.95,5189.1,5063.15,4186.15,0,contract_change,120.95,False
2025-09-26,11:38:06,2025-09-26,11:38:07,24750.0,CE,121.0,5189.1,5063.10,4184.38,0,contract_change,121.00,False
2025-09-26,11:38:18,2025-09-26,11:38:19,24750.0,CE,120.75,5189.1,5063.35,4193.25,0,contract_change,120.75,False
2025-09-26,11:38:39,2025-09-26,11:38:41,24750.0,CE,119.4,5194.15,5069.75,4246.02,0,contract_change,119.40,False
2025-09-26,11:38:42,2025-09-26,11:38:43,24750.0,CE,119.55,5194.15,5069.60,4240.57,0,contract_change,119.55,False
2025-09-26,11:38:48,2025-09-26,11:38:49,24750.0,PE,63.7,5194.15,5125.45,8046.23,0,contract_change,63.70,False
2025-09-26,11:38:56,2025-09-26,11:38:57,24750.0,CE,119.45,5194.15,5069.70,4244.20,0,contract_change,119.45,False
2025-09-26,11:39:04,2025-09-26,11:39:05,24750.0,PE,63.75,5194.15,5125.40,8039.84,0,contract_change,63.75,False
2025-09-26,11:39:06,2025-09-26,11:39:07,24750.0,CE,119.15,5194.15,5070.00,4255.14,0,contract_change,119.15,False
2025-09-26,11:39:08,2025-09-26,11:39:10,24750.0,CE,115.65,5194.15,5073.50,4386.94,0,contract_change,115.65,False
2025-09-26,11:39:17,2025-09-26,11:39:18,24750.0,CE,117.9,5194.15,5071.25,4301.31,0,contract_change,117.90,False
2025-09-26,11:39:24,2025-09-26,11:39:25,24750.0,CE,118.25,5194.15,5070.90,4288.29,0,contract_change,118.25,False
2025-09-26,11:39:57,2025-09-26,11:39:58,24750.0,PE,66.1,5200.35,5129.25,7759.83,0,contract_change,66.10,False
2025-09-26,11:40:14,2025-09-26,11:40:20,24750.0,PE,65.05,5200.35,5130.30,7886.70,0,contract_change,65.05,False
2025-09-26,11:40:22,2025-09-26,11:40:28,24750.0,CE,117.9,5200.35,5077.45,4306.57,0,contract_change,117.90,False
2025-09-26,11:40:33,2025-09-26,11:40:34,24750.0,PE,65.7,5200.35,5129.65,7807.69,0,contract_change,65.70,False
2025-09-26,11:40:36,2025-09-26,11:40:39,24750.0,CE,116.95,5200.35,5078.40,4342.37,0,contract_change,116.95,False
2025-09-26,11:40:40,2025-09-26,11:40:41,24750.0,CE,116.35,5200.35,5079.00,4365.28,0,contract_change,116.35,False
2025-09-26,11:40:46,2025-09-26,11:40:47,24750.0,CE,115.85,5200.35,5079.50,4384.55,0,contract_change,115.85,False
2025-09-26,11:41:05,2025-09-26,11:41:06,24750.0,PE,65.0,5200.35,5130.35,7892.85,0,contract_change,65.00,False
2025-09-26,11:41:08,2025-09-26,11:41:12,24750.0,PE,64.05,4196.15,4127.10,6443.56,0,contract_change,64.05,False
2025-09-26,11:41:21,2025-09-26,11:41:22,24750.0,CE,119.05,5200.35,5076.30,4264.01,0,contract_change,119.05,False
2025-09-26,11:41:29,2025-09-26,11:41:30,24750.0,CE,119.05,5200.35,5076.30,4264.01,0,contract_change,119.05,False
2025-09-26,11:41:43,2025-09-26,11:41:44,24750.0,PE,63.3,5200.35,5132.05,8107.50,0,contract_change,63.30,False
2025-09-26,11:41:46,2025-09-26,11:41:47,24750.0,CE,119.2,5200.35,5076.15,4258.52,0,contract_change,119.20,False
2025-09-26,11:42:05,2025-09-26,11:42:06,24750.0,CE,119.15,5200.35,5076.20,4260.34,0,contract_change,119.15,False
2025-09-26,11:42:20,2025-09-26,11:42:21,24750.0,CE,119.9,5200.35,5075.45,4233.07,0,contract_change,119.90,False
2025-09-26,11:42:22,2025-09-26,11:42:23,24750.0,PE,63.35,5200.35,5132.00,8101.03,0,contract_change,63.35,False
2025-09-26,11:42:40,2025-09-26,11:42:41,24750.0,PE,64.15,5200.35,5131.20,7998.75,0,contract_change,64.15,False
2025-09-26,11:42:53,2025-09-26,11:42:54,24750.0,CE,119.1,5200.35,5076.25,4262.17,0,contract_change,119.10,False
2025-09-26,11:43:02,2025-09-26,11:43:03,24750.0,PE,64.6,5200.35,5130.75,7942.34,0,contract_change,64.60,False
2025-09-26,11:43:05,2025-09-26,11:43:06,24750.0,CE,118.25,5200.35,5077.10,4293.53,0,contract_change,118.25,False
2025-09-26,11:43:08,2025-09-26,11:43:09,24750.0,PE,65.0,5200.35,5130.35,7892.85,0,contract_change,65.00,False
2025-09-26,11:43:14,2025-09-26,11:43:15,24750.0,PE,65.8,5200.35,5129.55,7795.67,0,contract_change,65.80,False
2025-09-26,11:43:20,2025-09-26,11:43:21,24750.0,PE,66.25,5200.35,5129.10,7742.04,0,contract_change,66.25,False
2025-09-26,11:43:22,2025-09-26,11:43:23,24750.0,CE,116.9,5200.35,5078.45,4344.27,0,contract_change,116.90,False
2025-09-26,11:43:28,2025-09-26,11:43:29,24750.0,CE,116.5,5200.35,5078.85,4359.53,0,contract_change,116.50,False
2025-09-26,11:43:37,2025-09-26,11:43:38,24750.0,PE,66.2,5199.3,5128.10,7746.37,0,contract_change,66.20,False
2025-09-26,11:43:49,2025-09-26,11:43:50,24750.0,CE,116.5,5199.3,5077.80,4358.63,0,contract_change,116.50,False
2025-09-26,11:44:12,2025-09-26,11:44:13,24750.0,CE,118.3,5196.85,5073.55,4288.72,0,contract_change,118.30,False
2025-09-26,11:44:18,2025-09-26,11:44:19,24750.0,PE,63.55,5196.85,5128.30,8069.71,0,contract_change,63.55,False
2025-09-26,11:44:22,2025-09-26,11:44:23,24750.0,CE,118.35,5202.85,5079.50,4291.93,0,contract_change,118.35,False
2025-09-26,11:44:24,2025-09-26,11:44:25,24750.0,CE,119.25,5202.85,5078.60,4258.78,0,contract_change,119.25,False
2025-09-26,11:44:50,2025-09-26,11:44:51,24750.0,CE,118.8,5202.85,5079.05,4275.29,0,contract_change,118.80,False
2025-09-26,11:44:58,2025-09-26,11:44:59,24750.0,PE,64.45,5203.75,5134.30,7966.33,0,contract_change,64.45,False
2025-09-26,11:45:12,2025-09-26,11:45:13,24750.0,CE,120.55,5203.75,5078.20,4212.53,0,contract_change,120.55,False
2025-09-26,11:45:27,2025-09-26,11:45:28,24750.0,PE,61.65,5191.0,5124.35,8312.00,0,contract_change,61.65,False
2025-09-26,11:45:57,2025-09-26,11:45:58,24750.0,PE,63.55,5191.0,5122.45,8060.50,0,contract_change,63.55,False
2025-09-26,11:45:59,2025-09-26,11:46:01,24750.0,CE,120.55,5191.0,5065.45,4201.95,0,contract_change,120.55,False
2025-09-26,11:46:11,2025-09-26,11:46:12,24750.0,CE,120.2,5191.0,5065.80,4214.48,0,contract_change,120.20,False
2025-09-26,11:46:16,2025-09-26,11:46:17,24750.0,PE,64.65,5191.0,5121.35,7921.66,0,contract_change,64.65,False
2025-09-26,11:46:41,2025-09-26,11:46:55,24750.0,CE,117.6,5191.0,5068.40,4309.86,0,contract_change,117.60,False
2025-09-26,11:46:57,2025-09-26,11:46:59,24750.0,PE,64.65,5191.0,5121.35,7921.66,0,contract_change,64.65,False
2025-09-26,11:47:03,2025-09-26,11:47:12,24750.0,PE,64.0,5191.0,5122.00,8003.12,0,contract_change,64.00,False
2025-09-26,11:47:22,2025-09-26,11:47:23,24750.0,CE,121.0,5201.4,5075.40,4194.55,0,contract_change,121.00,False
2025-09-26,11:47:27,2025-09-26,11:47:28,24750.0,CE,122.1,5201.4,5074.30,4155.86,0,contract_change,122.10,False
2025-09-26,11:47:33,2025-09-26,11:47:34,24750.0,CE,120.9,5201.4,5075.50,4198.10,0,contract_change,120.90,False
2025-09-26,11:47:36,2025-09-26,11:47:42,24750.0,CE,121.1,5201.4,5075.30,4191.00,0,contract_change,121.10,False
2025-09-26,11:47:44,2025-09-26,11:47:45,24750.0,CE,120.85,5201.4,5075.55,4199.88,0,contract_change,120.85,False
2025-09-26,11:47:49,2025-09-26,11:47:50,24750.0,CE,120.5,5201.4,5075.90,4212.37,0,contract_change,120.50,False
2025-09-26,11:47:53,2025-09-26,11:47:54,24750.0,CE,120.7,5201.4,5075.70,4205.22,0,contract_change,120.70,False
2025-09-26,11:47:59,2025-09-26,11:48:00,24750.0,PE,62.05,5201.4,5134.35,8274.54,0,contract_change,62.05,False
2025-09-26,11:48:02,2025-09-26,11:48:03,24750.0,CE,121.75,5201.4,5074.65,4168.09,0,contract_change,121.75,False
2025-09-29,10:00:15,2025-09-29,10:00:16,24750.0,CE,101.9,5314.95,5208.05,5110.94,0,contract_change,101.90,False
2025-09-29,10:00:45,2025-09-29,10:00:46,24750.0,CE,103.3,5314.95,5206.65,5040.32,0,contract_change,103.30,False
2025-09-29,10:01:35,2025-09-29,10:01:36,24750.0,CE,99.8,4199.1,4094.30,4102.51,0,contract_change,99.80,False
2025-09-29,10:01:38,2025-09-29,10:01:39,24750.0,CE,99.15,4199.1,4094.95,4130.06,0,contract_change,99.15,False
2025-09-29,10:01:43,2025-09-29,10:01:44,24750.0,CE,99.2,5314.95,5210.75,5252.77,0,contract_change,99.20,False
2025-09-29,10:01:56,2025-09-29,10:01:57,24750.0,CE,101.9,5314.95,5208.05,5110.94,0,contract_change,101.90,False
2025-09-29,10:02:14,2025-09-29,10:02:16,24750.0,CE,100.15,5314.95,5209.80,5202.00,0,contract_change,100.15,False
2025-09-29,10:02:43,2025-09-29,10:02:44,24750.0,CE,102.45,5314.95,5207.50,5082.97,0,contract_change,102.45,False
2025-09-29,10:02:48,2025-09-29,10:02:49,24750.0,PE,41.4,5314.95,5268.55,12725.97,0,contract_change,41.40,False
2025-09-29,10:02:53,2025-09-29,10:02:54,24750.0,CE,104.05,5314.95,5205.90,5003.27,0,contract_change,104.05,False
2025-09-29,10:03:13,2025-09-29,10:03:14,24750.0,CE,103.2,5314.95,5206.75,5045.30,0,contract_change,103.20,False
2025-09-29,10:03:15,2025-09-29,10:03:16,24750.0,PE,41.25,4197.5,4151.25,10063.64,0,contract_change,41.25,False
2025-09-29,10:03:27,2025-09-29,10:03:28,24750.0,CE,101.1,5314.95,5208.85,5152.18,0,contract_change,101.10,False
2025-09-29,10:04:10,2025-09-29,10:04:13,24750.0,CE,98.6,4195.0,4091.40,4149.49,0,contract_change,98.60,False
2025-09-29,10:04:35,2025-09-29,10:04:36,24750.0,CE,95.8,5314.95,5214.15,5442.75,0,contract_change,95.80,False
2025-09-29,10:05:03,2025-09-29,10:05:04,24750.0,CE,97.75,5314.95,5212.20,5332.17,0,contract_change,97.75,False
2025-09-29,10:05:08,2025-09-29,10:05:09,24750.0,PE,45.3,5314.95,5264.65,11621.74,0,contract_change,45.30,False
2025-09-29,10:05:13,2025-09-29,10:05:14,24750.0,PE,45.9,5314.95,5264.05,11468.52,0,contract_change,45.90,False
2025-09-29,10:05:22,2025-09-29,10:05:25,24750.0,CE,98.85,5314.95,5211.10,5271.72,0,contract_change,98.85,False
2025-09-29,10:05:27,2025-09-29,10:05:28,24750.0,CE,97.85,5314.95,5212.10,5326.62,0,contract_change,97.85,False
2025-09-29,10:05:30,2025-09-29,10:05:31,24750.0,CE,97.5,5200.0,5097.50,5228.21,0,contract_change,97.50,False
2025-09-29,10:05:35,2025-09-29,10:05:36,24750.0,CE,96.35,5200.0,5098.65,5291.80,0,contract_change,96.35,False
2025-09-29,10:05:40,2025-09-29,10:05:43,24750.0,PE,45.25,5200.0,5149.75,11380.66,0,contract_change,45.25,False
2025-09-29,10:05:45,2025-09-29,10:05:46,24750.0,CE,96.15,5200.0,5098.85,5303.02,0,contract_change,96.15,False
2025-09-29,10:05:50,2025-09-29,10:05:53,24750.0,CE,96.95,5200.0,5098.05,5258.43,0,contract_change,96.95,False
2025-09-29,10:06:22,2025-09-29,10:06:23,24750.0,CE,92.1,5200.0,5102.90,5540.61,0,contract_change,92.10,False
2025-09-29,10:06:36,2025-09-29,10:06:38,24750.0,CE,93.8,5200.0,5101.20,5438.38,0,contract_change,93.80,False
2025-09-29,10:07:25,2025-09-29,10:07:26,24750.0,CE,98.6,5200.0,5096.40,5168.76,0,contract_change,98.60,False
2025-09-29,10:07:30,2025-09-29,10:07:31,24750.0,CE,98.9,5200.0,5096.10,5152.78,0,contract_change,98.90,False
2025-09-29,10:07:35,2025-09-29,10:07:36,24750.0,PE,44.25,5200.0,5150.75,11640.11,0,contract_change,44.25,False
2025-09-29,10:07:38,2025-09-29,10:07:39,24750.0,CE,98.9,4195.0,4091.10,4136.60,0,contract_change,98.90,False
2025-09-29,10:07:43,2025-09-29,10:07:44,24750.0,CE,99.1,5200.0,5095.90,5142.18,0,contract_change,99.10,False
2025-09-29,10:07:46,2025-09-29,10:07:47,24750.0,CE,98.7,5200.0,5096.30,5163.42,0,contract_change,98.70,False
2025-09-29,10:07:54,2025-09-29,10:07:55,24750.0,PE,44.15,5200.0,5150.85,11666.70,0,contract_change,44.15,False
2025-09-29,10:07:58,2025-09-29,10:08:02,24750.0,CE,99.1,5200.0,5095.90,5142.18,0,contract_change,99.10,False
2025-09-29,10:08:40,2025-09-29,10:08:43,24750.0,PE,47.75,5200.0,5147.25,10779.58,0,contract_change,47.75,False
2025-09-29,10:08:47,2025-09-29,10:08:48,24750.0,CE,94.35,4192.75,4093.40,4338.53,0,contract_change,94.35,False
2025-09-29,10:09:17,2025-09-29,10:09:20,24750.0,CE,93.95,4192.75,4093.80,4357.42,0,contract_change,93.95,False
2025-09-29,10:09:30,2025-09-29,10:09:32,24750.0,PE,48.45,4192.75,4139.30,8543.45,0,contract_change,48.45,False
2025-09-29,10:10:12,2025-09-29,10:10:13,24750.0,PE,48.15,5205.0,5151.85,10699.58,0,contract_change,48.15,False
2025-09-29,10:10:17,2025-09-29,10:10:18,24750.0,PE,47.75,5205.0,5152.25,10790.05,0,contract_change,47.75,False
2025-09-29,10:11:00,2025-09-29,10:11:03,24750.0,CE,95.45,5205.0,5104.55,5347.88,0,contract_change,95.45,False
2025-09-29,10:11:05,2025-09-29,10:11:08,24750.0,CE,95.1,5205.0,5104.90,5367.93,0,contract_change,95.10,False
2025-09-29,10:11:10,2025-09-29,10:11:13,24750.0,CE,97.5,5205.0,5102.50,5233.33,0,contract_change,97.50,False
2025-09-29,10:11:25,2025-09-29,10:11:26,24750.0,PE,44.5,5205.0,5155.50,11585.39,0,contract_change,44.50,False
2025-09-29,10:11:39,2025-09-29,10:11:41,24750.0,PE,43.8,5205.0,5156.20,11772.15,0,contract_change,43.80,False
2025-09-29,10:11:55,2025-09-29,10:11:56,24750.0,CE,100.1,5205.0,5099.90,5094.81,0,contract_change,100.10,False
2025-09-29,10:12:03,2025-09-29,10:12:06,24750.0,CE,98.5,5205.0,5101.50,5179.19,0,contract_change,98.50,False
