entry_date,entry_time,exit_date,exit_time,strike,opt_type,entry_price,exit_price,pnl,pnl_pct,hold_duration_minutes,exit_reason,ema5_at_entry,ema21_at_entry
2025-09-26,14:07:42,2025-09-26,14:07:46,24650.0,CE,111.5,110.45,-1.05,-0.94,0,trend_broken,111.41,110.87
2025-09-26,14:08:10,2025-09-26,14:08:30,24650.0,CE,111.6,111.0,-0.60,-0.54,0,trend_broken,111.47,111.02
2025-09-26,14:08:41,2025-09-26,14:08:46,24650.0,CE,112.0,111.25,-0.75,-0.67,0,trend_broken,111.99,111.66
2025-09-26,14:09:10,2025-09-26,14:09:12,24650.0,CE,112.75,111.3,-1.45,-1.29,0,trend_broken,112.35,111.74
2025-09-26,14:09:31,2025-09-26,14:14:32,24650.0,CE,116.75,119.3,2.55,2.18,5,time_stop,115.97,114.71
2025-09-26,14:16:54,2025-09-26,14:16:56,24650.0,CE,116.25,115.0,-1.25,-1.08,0,trend_broken,115.91,115.25
2025-09-26,14:18:00,2025-09-26,14:18:02,24650.0,CE,111.85,110.75,-1.10,-0.98,0,trend_broken,111.87,110.95
2025-09-26,14:18:23,2025-09-26,14:22:20,24650.0,CE,112.7,111.05,-1.65,-1.46,3,trend_broken,112.13,111.06
2025-09-26,14:23:01,2025-09-26,14:24:04,24650.0,CE,111.05,109.35,-1.70,-1.53,1,trend_broken,110.36,109.89
2025-09-26,14:25:52,2025-09-26,14:25:53,24650.0,CE,109.2,108.5,-0.70,-0.64,0,trend_broken,109.66,108.80
2025-09-26,14:26:00,2025-09-26,14:26:01,24650.0,CE,109.4,108.6,-0.80,-0.73,0,trend_broken,109.13,108.90
2025-09-26,14:26:17,2025-09-26,14:27:53,24650.0,CE,111.9,110.55,-1.35,-1.21,1,trend_broken,111.83,110.64
2025-09-26,14:30:04,2025-09-26,14:30:06,24650.0,CE,111.85,111.5,-0.35,-0.31,0,trend_broken,111.87,111.65
2025-09-26,14:30:32,2025-09-26,14:32:00,24650.0,CE,113.2,112.1,-1.10,-0.97,1,trend_broken,113.21,112.70
2025-09-26,14:32:39,2025-09-26,14:32:58,24650.0,CE,111.6,111.3,-0.30,-0.27,0,trend_broken,111.55,111.52
2025-09-26,14:33:48,2025-09-26,14:34:18,24650.0,CE,115.7,114.65,-1.05,-0.91,0,trend_broken,115.77,114.78
2025-09-26,14:34:25,2025-09-26,14:34:30,24650.0,CE,115.5,114.1,-1.40,-1.21,0,trend_broken,115.25,114.57
2025-09-26,14:35:47,2025-09-26,14:36:12,24650.0,CE,113.85,112.5,-1.35,-1.19,0,trend_broken,113.91,113.03
2025-09-26,14:37:13,2025-09-26,14:37:24,24650.0,CE,113.25,112.4,-0.85,-0.75,0,trend_broken,113.17,112.47
2025-09-26,14:37:59,2025-09-26,14:43:00,24650.0,CE,113.0,118.85,5.85,5.18,5,time_stop,113.14,112.80
2025-09-26,14:43:18,2025-09-26,14:43:58,24650.0,CE,120.85,120.0,-0.85,-0.70,0,trend_broken,120.92,120.30
2025-09-26,14:44:12,2025-09-26,14:44:13,24650.0,CE,121.3,119.75,-1.55,-1.28,0,trend_broken,120.68,120.42
2025-09-26,14:45:31,2025-09-26,14:45:32,24650.0,CE,118.55,118.4,-0.15,-0.13,0,trend_broken,118.66,118.55
2025-09-26,14:47:19,2025-09-26,14:47:21,24650.0,CE,111.75,110.8,-0.95,-0.85,0,trend_broken,111.40,110.90
2025-09-26,14:48:06,2025-09-26,14:48:07,24650.0,CE,111.4,111.15,-0.25,-0.22,0,trend_broken,111.37,111.21
2025-09-26,14:48:36,2025-09-26,14:48:47,24650.0,CE,117.55,115.5,-2.05,-1.74,0,trend_broken,117.56,115.61
2025-09-26,14:49:30,2025-09-26,14:51:47,24650.0,CE,115.35,114.85,-0.50,-0.43,2,trend_broken,115.50,115.04
2025-09-26,14:53:45,2025-09-26,14:53:49,24650.0,CE,109.85,108.5,-1.35,-1.23,0,trend_broken,109.43,108.71
2025-09-26,14:55:13,2025-09-26,15:20:00,24650.0,CE,105.6,109.15,3.55,3.36,24,eod,105.66,105.20
2025-09-29,09:30:18,2025-09-29,09:30:32,24700.0,CE,109.5,108.5,-1.00,-0.91,0,trend_broken,109.28,108.53
2025-09-29,09:32:04,2025-09-29,09:32:07,24700.0,CE,106.9,105.7,-1.20,-1.12,0,trend_broken,107.22,106.12
2025-09-29,09:32:10,2025-09-29,09:32:14,24700.0,CE,106.25,106.1,-0.15,-0.14,0,trend_broken,106.38,106.29
2025-09-29,09:32:26,2025-09-29,09:33:26,24700.0,CE,108.7,107.05,-1.65,-1.52,1,trend_broken,108.61,107.53
2025-09-29,09:33:54,2025-09-29,09:38:55,24700.0,CE,112.45,114.25,1.80,1.60,5,time_stop,112.62,111.95
2025-09-29,09:39:36,2025-09-29,09:39:57,24750.0,CE,85.95,84.8,-1.15,-1.34,0,trend_broken,85.74,85.10
2025-09-29,09:40:32,2025-09-29,09:40:45,24750.0,CE,84.95,83.7,-1.25,-1.47,0,trend_broken,85.06,83.88
2025-09-29,09:41:19,2025-09-29,09:41:20,24750.0,CE,83.8,83.25,-0.55,-0.66,0,trend_broken,83.74,83.50
2025-09-29,09:43:08,2025-09-29,09:43:09,24750.0,CE,83.7,83.45,-0.25,-0.30,0,trend_broken,83.86,83.69
2025-09-29,09:43:19,2025-09-29,09:48:20,24750.0,CE,84.55,92.85,8.30,9.82,5,time_stop,84.78,84.27
2025-09-29,09:49:44,2025-09-29,09:49:51,24750.0,CE,90.5,89.95,-0.55,-0.61,0,trend_broken,90.43,90.09
2025-09-29,09:49:59,2025-09-29,09:50:00,24750.0,CE,90.6,90.1,-0.50,-0.55,0,trend_broken,90.67,90.44
2025-09-29,09:50:45,2025-09-29,09:50:46,24750.0,CE,89.9,89.4,-0.50,-0.56,0,trend_broken,89.83,89.51
2025-09-29,09:51:45,2025-09-29,09:51:49,24750.0,CE,92.95,91.95,-1.00,-1.08,0,trend_broken,93.59,92.00
2025-09-29,09:52:24,2025-09-29,09:57:25,24750.0,CE,94.45,102.0,7.55,7.99,5,time_stop,94.30,93.28
2025-09-29,09:57:35,2025-09-29,09:57:36,24750.0,CE,102.0,101.7,-0.30,-0.29,0,trend_broken,101.87,101.78
2025-09-29,09:58:02,2025-09-29,09:58:24,24750.0,CE,101.75,101.4,-0.35,-0.34,0,trend_broken,102.28,101.45
2025-09-29,10:00:27,2025-09-29,10:01:15,24750.0,CE,101.8,101.2,-0.60,-0.59,0,trend_broken,101.59,101.25
2025-09-29,10:01:58,2025-09-29,10:02:01,24750.0,CE,101.55,100.55,-1.00,-0.98,0,trend_broken,101.30,100.56
2025-09-29,10:03:50,2025-09-29,10:03:55,24750.0,CE,100.85,99.9,-0.95,-0.94,0,trend_broken,101.03,100.55
2025-09-29,10:04:59,2025-09-29,10:05:34,24750.0,CE,97.6,96.35,-1.25,-1.28,0,trend_broken,96.97,96.41
2025-09-29,10:06:34,2025-09-29,10:11:35,24750.0,CE,91.75,99.35,7.60,8.28,5,time_stop,92.08,92.04
2025-09-29,10:11:44,2025-09-29,10:12:03,24750.0,CE,99.4,98.05,-1.35,-1.36,0,trend_broken,99.23,98.95
2025-09-29,10:12:48,2025-09-29,10:12:49,24750.0,CE,96.25,96.0,-0.25,-0.26,0,trend_broken,96.21,96.18
2025-09-29,10:13:02,2025-09-29,10:18:03,24750.0,CE,97.85,103.75,5.90,6.03,5,time_stop,97.87,97.18
2025-09-29,10:18:04,2025-09-29,10:18:05,24750.0,CE,103.75,103.35,-0.40,-0.39,0,trend_broken,103.52,103.38
2025-09-29,10:18:07,2025-09-29,10:18:08,24750.0,CE,103.5,103.1,-0.40,-0.39,0,trend_broken,103.47,103.40
2025-09-29,10:18:34,2025-09-29,10:23:35,24750.0,CE,108.95,121.35,12.40,11.38,5,time_stop,108.96,106.12
2025-09-29,10:23:37,2025-09-29,10:25:05,24800.0,CE,85.7,85.05,-0.65,-0.76,1,trend_broken,85.87,85.09
2025-09-29,10:25:42,2025-09-29,10:25:46,24800.0,CE,83.45,82.75,-0.70,-0.84,0,trend_broken,83.48,83.34
2025-09-29,10:26:04,2025-09-29,10:26:22,24800.0,CE,83.65,83.4,-0.25,-0.30,0,trend_broken,83.48,83.44
2025-09-29,10:27:00,2025-09-29,10:27:32,24800.0,CE,83.1,82.85,-0.25,-0.30,0,trend_broken,83.22,82.96
2025-09-29,10:28:15,2025-09-29,10:32:42,24750.0,CE,111.25,106.0,-5.25,-4.72,4,trend_broken,111.79,106.06
2025-09-29,10:33:48,2025-09-29,10:34:46,24750.0,CE,112.55,111.5,-1.05,-0.93,0,trend_broken,112.21,111.56
2025-09-29,10:35:06,2025-09-29,10:35:08,24750.0,CE,112.85,111.6,-1.25,-1.11,0,trend_broken,112.70,112.23
2025-09-29,10:35:36,2025-09-29,10:35:39,24750.0,CE,113.55,112.6,-0.95,-0.84,0,trend_broken,113.65,112.95
2025-09-29,10:36:28,2025-09-29,10:36:30,24750.0,CE,113.9,112.8,-1.10,-0.97,0,trend_broken,113.44,113.20
2025-09-29,10:39:31,2025-09-29,10:39:34,24750.0,CE,101.15,100.85,-0.30,-0.30,0,trend_broken,101.16,100.93
2025-09-29,10:39:47,2025-09-29,10:40:04,24750.0,CE,101.75,101.35,-0.40,-0.39,0,trend_broken,101.83,101.39
2025-09-29,10:40:48,2025-09-29,10:40:56,24750.0,CE,100.5,100.25,-0.25,-0.25,0,trend_broken,100.58,100.40
2025-09-29,10:41:22,2025-09-29,10:41:30,24750.0,CE,100.45,100.3,-0.15,-0.15,0,trend_broken,100.47,100.35
2025-09-29,10:42:03,2025-09-29,10:42:08,24750.0,CE,100.0,99.45,-0.55,-0.55,0,trend_broken,99.85,99.66
2025-09-29,10:42:35,2025-09-29,10:42:59,24750.0,CE,102.6,101.15,-1.45,-1.41,0,trend_broken,102.65,101.69
2025-09-29,10:43:55,2025-09-29,10:43:57,24750.0,CE,103.5,103.0,-0.50,-0.48,0,trend_broken,103.70,103.46
2025-09-29,10:44:27,2025-09-29,10:44:28,24750.0,CE,103.55,103.3,-0.25,-0.24,0,trend_broken,103.83,103.40
2025-09-29,10:44:42,2025-09-29,10:44:51,24750.0,CE,105.45,104.05,-1.40,-1.33,0,trend_broken,105.49,104.67
2025-09-29,10:45:15,2025-09-29,10:45:16,24750.0,CE,105.35,104.55,-0.80,-0.76,0,trend_broken,105.20,104.89
2025-09-29,10:46:41,2025-09-29,10:47:14,24750.0,CE,106.95,106.3,-0.65,-0.61,0,trend_broken,107.01,106.55
2025-09-29,10:49:30,2025-09-29,10:49:41,24750.0,CE,98.25,97.1,-1.15,-1.17,0,trend_broken,98.35,97.73
2025-09-29,10:50:13,2025-09-29,10:50:32,24750.0,CE,97.45,96.9,-0.55,-0.56,0,trend_broken,97.36,97.04
2025-09-29,10:51:20,2025-09-29,10:52:22,24750.0,CE,98.1,97.5,-0.60,-0.61,1,trend_broken,98.31,97.58
2025-09-29,10:52:57,2025-09-29,10:52:59,24750.0,CE,98.3,97.8,-0.50,-0.51,0,trend_broken,98.18,97.98
2025-09-29,10:53:03,2025-09-29,10:53:04,24750.0,CE,98.45,98.0,-0.45,-0.46,0,trend_broken,98.23,98.08
2025-09-29,10:53:17,2025-09-29,10:53:30,24750.0,CE,98.65,98.35,-0.30,-0.30,0,trend_broken,98.71,98.38
2025-09-29,10:55:47,2025-09-29,11:00:48,24750.0,CE,83.9,95.3,11.40,13.59,5,time_stop,83.79,83.36
2025-09-29,11:01:28,2025-09-29,11:01:31,24750.0,CE,95.95,95.55,-0.40,-0.42,0,trend_broken,96.17,95.69
2025-09-29,11:01:40,2025-09-29,11:06:41,24750.0,CE,96.4,103.05,6.65,6.90,5,time_stop,96.14,95.90
2025-09-29,11:06:49,2025-09-29,11:06:50,24750.0,CE,102.95,102.85,-0.10,-0.10,0,trend_broken,103.10,102.85
2025-09-29,11:08:57,2025-09-29,11:09:05,24750.0,CE,100.1,98.85,-1.25,-1.25,0,trend_broken,99.99,99.39
2025-09-29,11:09:41,2025-09-29,11:09:42,24750.0,CE,100.15,99.6,-0.55,-0.55,0,trend_broken,100.00,99.67
2025-09-29,11:09:43,2025-09-29,11:09:44,24750.0,CE,99.95,99.1,-0.85,-0.85,0,trend_broken,99.81,99.66
2025-09-29,11:10:55,2025-09-29,11:11:32,24750.0,CE,97.75,96.45,-1.30,-1.33,0,trend_broken,97.97,97.25
2025-09-29,11:13:21,2025-09-29,11:13:27,24750.0,CE,92.1,91.3,-0.80,-0.87,0,trend_broken,92.19,91.47
2025-09-29,11:14:07,2025-09-29,11:14:23,24750.0,CE,91.55,90.9,-0.65,-0.71,0,trend_broken,91.56,91.27
2025-09-29,11:16:08,2025-09-29,11:16:52,24750.0,CE,87.75,87.3,-0.45,-0.51,0,trend_broken,87.82,87.65
2025-09-29,11:17:06,2025-09-29,11:18:07,24750.0,CE,89.1,87.7,-1.40,-1.57,1,trend_broken,89.13,87.73
2025-09-29,11:18:43,2025-09-29,11:18:53,24750.0,CE,88.95,88.35,-0.60,-0.67,0,trend_broken,88.82,88.45
2025-09-29,11:19:49,2025-09-29,11:21:10,24750.0,CE,89.3,88.6,-0.70,-0.78,1,trend_broken,88.91,88.66
2025-09-29,11:21:47,2025-09-29,11:21:48,24750.0,CE,89.9,89.55,-0.35,-0.39,0,trend_broken,89.85,89.55
2025-09-29,11:21:52,2025-09-29,11:21:59,24750.0,CE,89.65,89.55,-0.10,-0.11,0,trend_broken,89.70,89.60
2025-09-29,11:22:12,2025-09-29,11:22:21,24750.0,CE,90.35,90.05,-0.30,-0.33,0,trend_broken,90.42,90.09
2025-09-29,11:23:34,2025-09-29,11:23:36,24750.0,CE,90.0,89.7,-0.30,-0.33,0,trend_broken,89.81,89.76
2025-09-29,11:24:14,2025-09-29,11:24:15,24750.0,CE,90.4,89.8,-0.60,-0.66,0,trend_broken,90.51,89.85
2025-09-29,11:24:16,2025-09-29,11:24:30,24750.0,CE,89.85,89.8,-0.05,-0.06,0,trend_broken,90.13,89.84
2025-09-29,11:24:53,2025-09-29,11:24:54,24750.0,CE,89.7,89.6,-0.10,-0.11,0,trend_broken,89.89,89.80
2025-09-29,11:25:48,2025-09-29,11:26:03,24750.0,CE,89.65,88.2,-1.45,-1.62,0,trend_broken,89.67,88.34
2025-09-29,11:26:19,2025-09-29,11:26:20,24750.0,CE,89.25,88.85,-0.40,-0.45,0,trend_broken,89.17,88.92
2025-09-29,11:27:22,2025-09-29,11:27:23,24750.0,CE,90.0,89.85,-0.15,-0.17,0,trend_broken,90.19,89.90
2025-09-29,11:27:27,2025-09-29,11:27:28,24750.0,CE,90.2,89.75,-0.45,-0.50,0,trend_broken,90.15,89.99
2025-09-29,11:28:08,2025-09-29,11:28:10,24750.0,CE,90.15,89.95,-0.20,-0.22,0,trend_broken,90.21,90.02
2025-09-29,11:28:23,2025-09-29,11:28:25,24750.0,CE,90.4,89.7,-0.70,-0.77,0,trend_broken,90.48,90.29
2025-09-29,11:31:06,2025-09-29,11:34:04,24700.0,CE,107.15,103.6,-3.55,-3.31,2,trend_broken,107.66,103.64
2025-09-29,11:34:58,2025-09-29,11:35:01,24700.0,CE,101.55,100.2,-1.35,-1.33,0,trend_broken,101.82,101.04
2025-09-29,11:35:49,2025-09-29,11:35:53,24700.0,CE,101.05,99.1,-1.95,-1.93,0,trend_broken,101.04,99.25
2025-09-29,11:36:30,2025-09-29,11:36:34,24700.0,CE,97.65,96.15,-1.50,-1.54,0,trend_broken,97.60,96.77
2025-09-29,11:38:00,2025-09-29,11:40:10,24650.0,CE,125.75,117.5,-8.25,-6.56,2,trend_broken,125.46,117.75
2025-09-29,11:40:11,2025-09-29,11:40:16,24650.0,CE,116.6,114.75,-1.85,-1.59,0,trend_broken,117.72,114.79
2025-09-29,11:41:02,2025-09-29,11:45:40,24650.0,CE,117.1,112.75,-4.35,-3.71,4,trend_broken,117.18,113.52
2025-09-29,11:46:38,2025-09-29,11:46:49,24650.0,CE,109.85,108.8,-1.05,-0.96,0,trend_broken,109.94,109.13
2025-09-29,11:47:24,2025-09-29,11:47:59,24650.0,CE,108.85,108.55,-0.30,-0.28,0,trend_broken,108.96,108.55
2025-09-29,11:49:27,2025-09-29,11:49:33,24650.0,CE,105.15,103.8,-1.35,-1.28,0,trend_broken,104.87,104.32
2025-09-29,11:50:08,2025-09-29,11:50:10,24650.0,CE,104.8,103.9,-0.90,-0.86,0,trend_broken,105.02,104.21
2025-09-29,11:50:52,2025-09-29,11:55:53,24650.0,CE,107.35,112.65,5.30,4.94,5,time_stop,106.98,105.80
2025-09-29,11:55:55,2025-09-29,11:56:28,24650.0,CE,112.65,111.65,-1.00,-0.89,0,trend_broken,112.60,111.76
2025-09-29,11:56:56,2025-09-29,11:56:58,24650.0,CE,114.3,113.65,-0.65,-0.57,0,trend_broken,114.39,114.08
2025-09-29,11:57:23,2025-09-29,11:58:44,24650.0,CE,115.0,114.1,-0.90,-0.78,1,trend_broken,114.86,114.31
2025-09-29,11:58:56,2025-09-29,11:59:00,24650.0,CE,115.8,115.05,-0.75,-0.65,0,trend_broken,115.82,115.21
2025-09-29,11:59:53,2025-09-29,11:59:55,24650.0,CE,113.7,113.2,-0.50,-0.44,0,trend_broken,113.70,113.24
2025-09-29,12:00:37,2025-09-29,12:00:38,24650.0,CE,113.3,112.75,-0.55,-0.49,0,trend_broken,113.52,112.99
2025-09-29,12:00:46,2025-09-29,12:00:47,24650.0,CE,113.75,113.0,-0.75,-0.66,0,trend_broken,113.57,113.23
2025-09-29,12:03:30,2025-09-29,12:03:38,24650.0,CE,101.0,99.9,-1.10,-1.09,0,trend_broken,101.28,99.94
2025-09-29,12:04:05,2025-09-29,12:07:45,24650.0,CE,100.1,98.8,-1.30,-1.30,3,trend_broken,100.12,99.48
2025-09-29,12:08:38,2025-09-29,12:08:50,24650.0,CE,100.2,98.45,-1.75,-1.75,0,trend_broken,100.50,98.82
2025-09-29,12:10:40,2025-09-29,12:10:43,24650.0,CE,94.15,92.7,-1.45,-1.54,0,trend_broken,94.13,93.05
2025-09-29,12:12:28,2025-09-29,12:12:29,24650.0,CE,91.5,91.2,-0.30,-0.33,0,trend_broken,91.83,91.21
2025-09-29,12:12:30,2025-09-29,12:12:35,24650.0,CE,91.45,91.2,-0.25,-0.27,0,trend_broken,91.55,91.23
2025-09-29,12:13:59,2025-09-29,12:14:00,24650.0,CE,88.1,87.5,-0.60,-0.68,0,trend_broken,87.86,87.58
2025-09-29,12:14:23,2025-09-29,12:19:24,24650.0,CE,89.7,91.6,1.90,2.12,5,time_stop,89.77,89.30
2025-09-29,12:19:55,2025-09-29,12:19:56,24650.0,CE,93.9,93.25,-0.65,-0.69,0,trend_broken,94.01,93.48
2025-09-29,12:20:25,2025-09-29,12:20:27,24650.0,CE,94.05,93.3,-0.75,-0.80,0,trend_broken,94.19,93.68
2025-09-29,12:20:28,2025-09-29,12:20:33,24650.0,CE,94.0,93.2,-0.80,-0.85,0,trend_broken,93.81,93.67
2025-09-29,12:21:01,2025-09-29,12:25:39,24650.0,CE,93.2,92.7,-0.50,-0.54,4,trend_broken,93.14,92.97
2025-09-29,12:25:51,2025-09-29,12:30:52,24650.0,CE,93.65,95.3,1.65,1.76,5,time_stop,93.62,92.71
