symbol,hint,rows,nonnull_ts,nonnull_ratio,tmin,tmax,reasons,file
NIFTY,nifty2190218800pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190218800pe.parquet
NIFTY,nifty2190218900ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190218900ce.parquet
NIFTY,nifty2190218900pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190218900pe.parquet
NIFTY,nifty2190219000ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219000ce.parquet
NIFTY,nifty2190219000pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219000pe.parquet
NIFTY,nifty2190219100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219100ce.parquet
NIFTY,nifty2190219100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219100pe.parquet
NIFTY,nifty2190219200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219200ce.parquet
NIFTY,nifty2190219200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219200pe.parquet
NIFTY,nifty2190219300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219300ce.parquet
NIFTY,nifty2190219300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219300pe.parquet
NIFTY,nifty2190219400ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219400ce.parquet
NIFTY,nifty2190219400pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219400pe.parquet
NIFTY,nifty2190219500ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219500ce.parquet
NIFTY,nifty2190219500pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219500pe.parquet
NIFTY,nifty2190219600ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219600ce.parquet
NIFTY,nifty2190219600pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190219600pe.parquet
NIFTY,nifty2190914100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190914100ce.parquet
NIFTY,nifty2190914100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190914100pe.parquet
NIFTY,nifty2190919000ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919000ce.parquet
NIFTY,nifty2190919000pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919000pe.parquet
NIFTY,nifty2190919100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919100ce.parquet
NIFTY,nifty2190919100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919100pe.parquet
NIFTY,nifty2190919200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919200ce.parquet
NIFTY,nifty2190919200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919200pe.parquet
NIFTY,nifty2190919300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919300ce.parquet
NIFTY,nifty2190919300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919300pe.parquet
NIFTY,nifty2190919400ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919400ce.parquet
NIFTY,nifty2190919400pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919400pe.parquet
NIFTY,nifty2190919500ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919500ce.parquet
NIFTY,nifty2190919500pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919500pe.parquet
NIFTY,nifty2190919600ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919600ce.parquet
NIFTY,nifty2190919600pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919600pe.parquet
NIFTY,nifty2190919700ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919700ce.parquet
NIFTY,nifty2190919700pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919700pe.parquet
NIFTY,nifty2190919800ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919800ce.parquet
NIFTY,nifty2190919800pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2190919800pe.parquet
NIFTY,nifty2191614700pe,5,5,1.0,2021-09-03T10:30:04.000000+0530,2021-09-03T13:49:02.000000+0530,very_low_rows(<=10),data/raw/options/nifty2191614700pe.parquet
NIFTY,nifty2191619100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619100ce.parquet
NIFTY,nifty2191619100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619100pe.parquet
NIFTY,nifty2191619200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619200ce.parquet
NIFTY,nifty2191619200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619200pe.parquet
NIFTY,nifty2191619300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619300ce.parquet
NIFTY,nifty2191619300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619300pe.parquet
NIFTY,nifty2191619400ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619400ce.parquet
NIFTY,nifty2191619400pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619400pe.parquet
NIFTY,nifty2191619500ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619500ce.parquet
NIFTY,nifty2191619500pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619500pe.parquet
NIFTY,nifty2191619600ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619600ce.parquet
NIFTY,nifty2191619600pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619600pe.parquet
NIFTY,nifty2191619700ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619700ce.parquet
NIFTY,nifty2191619700pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619700pe.parquet
NIFTY,nifty2191619800ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619800ce.parquet
NIFTY,nifty2191619800pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619800pe.parquet
NIFTY,nifty2191619900ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619900ce.parquet
NIFTY,nifty2191619900pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191619900pe.parquet
NIFTY,nifty2191620000ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191620000ce.parquet
NIFTY,nifty2191620000pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191620000pe.parquet
NIFTY,nifty2191620100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191620100ce.parquet
NIFTY,nifty2191620100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2191620100pe.parquet
NIFTY,nifty2192319200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319200ce.parquet
NIFTY,nifty2192319200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319200pe.parquet
NIFTY,nifty2192319300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319300ce.parquet
NIFTY,nifty2192319300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319300pe.parquet
NIFTY,nifty2192319400ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319400ce.parquet
NIFTY,nifty2192319400pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319400pe.parquet
NIFTY,nifty2192319500ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319500ce.parquet
NIFTY,nifty2192319500pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319500pe.parquet
NIFTY,nifty2192319600ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319600ce.parquet
NIFTY,nifty2192319600pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319600pe.parquet
NIFTY,nifty2192319700ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319700ce.parquet
NIFTY,nifty2192319700pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319700pe.parquet
NIFTY,nifty2192319800ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319800ce.parquet
NIFTY,nifty2192319800pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319800pe.parquet
NIFTY,nifty2192319900ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319900ce.parquet
NIFTY,nifty2192319900pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192319900pe.parquet
NIFTY,nifty2192320000ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192320000ce.parquet
NIFTY,nifty2192320000pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192320000pe.parquet
NIFTY,nifty2192320100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192320100ce.parquet
NIFTY,nifty2192320100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192320100pe.parquet
NIFTY,nifty2192320200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192320200ce.parquet
NIFTY,nifty2192320200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty2192320200pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr11700ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr11700pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr11800ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr11800pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr11900ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr11900pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr12000ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr12000pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr12100ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr12100pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr16900ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr16900pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17000ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17000pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17100ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17100pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17200ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17200pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17300ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17300pe.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17400ce.parquet
NIFTY,nifty21apr,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21apr17400pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug13800ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug13800pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18200ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18200pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18300ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18300pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18400ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18400pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18500ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18500pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18600ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18600pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18700ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18700pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18800ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18800pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18900ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug18900pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug19000ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug19000pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug19100ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug19100pe.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug19200ce.parquet
NIFTY,nifty21aug,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21aug19200pe.parquet
NIFTY,nifty21d0214000ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214000ce.parquet
NIFTY,nifty21d0214000pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214000pe.parquet
NIFTY,nifty21d0214100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214100ce.parquet
NIFTY,nifty21d0214100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214100pe.parquet
NIFTY,nifty21d0214200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214200ce.parquet
NIFTY,nifty21d0214200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214200pe.parquet
NIFTY,nifty21d0214300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214300ce.parquet
NIFTY,nifty21d0214300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214300pe.parquet
NIFTY,nifty21d0214400ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214400ce.parquet
NIFTY,nifty21d0214400pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214400pe.parquet
NIFTY,nifty21d0214500ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214500ce.parquet
NIFTY,nifty21d0214500pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214500pe.parquet
NIFTY,nifty21d0214600ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214600ce.parquet
NIFTY,nifty21d0214600pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214600pe.parquet
NIFTY,nifty21d0214700ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214700ce.parquet
NIFTY,nifty21d0214700pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214700pe.parquet
NIFTY,nifty21d0214800ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214800ce.parquet
NIFTY,nifty21d0214800pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214800pe.parquet
NIFTY,nifty21d0214900ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214900ce.parquet
NIFTY,nifty21d0214900pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0214900pe.parquet
NIFTY,nifty21d0215000ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215000ce.parquet
NIFTY,nifty21d0215000pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215000pe.parquet
NIFTY,nifty21d0215100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215100ce.parquet
NIFTY,nifty21d0215100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215100pe.parquet
NIFTY,nifty21d0215200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215200ce.parquet
NIFTY,nifty21d0215200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215200pe.parquet
NIFTY,nifty21d0215300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215300ce.parquet
NIFTY,nifty21d0215300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215300pe.parquet
NIFTY,nifty21d0215400ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215400ce.parquet
NIFTY,nifty21d0215400pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0215400pe.parquet
NIFTY,nifty21d0220100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0220100ce.parquet
NIFTY,nifty21d0220100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0220100pe.parquet
NIFTY,nifty21d0220200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0220200ce.parquet
NIFTY,nifty21d0220200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0220200pe.parquet
NIFTY,nifty21d0914000ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914000ce.parquet
NIFTY,nifty21d0914000pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914000pe.parquet
NIFTY,nifty21d0914100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914100ce.parquet
NIFTY,nifty21d0914100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914100pe.parquet
NIFTY,nifty21d0914200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914200ce.parquet
NIFTY,nifty21d0914200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914200pe.parquet
NIFTY,nifty21d0914300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914300ce.parquet
NIFTY,nifty21d0914300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914300pe.parquet
NIFTY,nifty21d0914400ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914400ce.parquet
NIFTY,nifty21d0914400pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914400pe.parquet
NIFTY,nifty21d0914500ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914500ce.parquet
NIFTY,nifty21d0914500pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914500pe.parquet
NIFTY,nifty21d0914600ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914600ce.parquet
NIFTY,nifty21d0914600pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914600pe.parquet
NIFTY,nifty21d0914700ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914700ce.parquet
NIFTY,nifty21d0914700pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914700pe.parquet
NIFTY,nifty21d0914800ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914800ce.parquet
NIFTY,nifty21d0914800pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914800pe.parquet
NIFTY,nifty21d0914900ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914900ce.parquet
NIFTY,nifty21d0914900pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0914900pe.parquet
NIFTY,nifty21d0915000ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0915000ce.parquet
NIFTY,nifty21d0915000pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0915000pe.parquet
NIFTY,nifty21d0915100ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0915100ce.parquet
NIFTY,nifty21d0915100pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0915100pe.parquet
NIFTY,nifty21d0915200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0915200ce.parquet
NIFTY,nifty21d0915200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0915200pe.parquet
NIFTY,nifty21d0915300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0915300ce.parquet
NIFTY,nifty21d0915300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d0915300pe.parquet
NIFTY,nifty21d1614200ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d1614200ce.parquet
NIFTY,nifty21d1614200pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d1614200pe.parquet
NIFTY,nifty21d1614300ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d1614300ce.parquet
NIFTY,nifty21d1614300pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d1614300pe.parquet
NIFTY,nifty21d1614400ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d1614400ce.parquet
NIFTY,nifty21d1614400pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d1614400pe.parquet
NIFTY,nifty21d1614500ce,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d1614500ce.parquet
NIFTY,nifty21d1614500pe,0,0,0.0,,,"zero_rows,low_timestamp_coverage(<50%)",data/raw/options/nifty21d1614500pe.parquet
